,Donor_country,country,year,broad_sector,donor_lat,donor_lon,recipient_lat,recipient_lon,usd_disbursements_defl
488,Belgium,Senegal,2023,economic_development,50.503887,4.469936,14.497401,-14.452362,0.02791341658
489,Belgium,Senegal,2023,education,50.503887,4.469936,14.497401,-14.452362,0.002210000918
490,Belgium,Senegal,2023,governance_and_social,50.503887,4.469936,14.497401,-14.452362,0.154412764044
491,Belgium,Senegal,2023,health,50.503887,4.469936,14.497401,-14.452362,0.32266013388700004
492,Belgium,Senegal,2023,other,50.503887,4.469936,14.497401,-14.452362,0.444580359571
493,Belgium,Senegal,2023,water_and_sanitation,50.503887,4.469936,14.497401,-14.452362,0.09465102427699999
494,Belgium,Sierra Leone,2020,health,50.503887,4.469936,8.460555,-11.779889,0.02720762528
495,Belgium,Sierra Leone,2021,governance_and_social,50.503887,4.469936,8.460555,-11.779889,0.005051606439
496,Belgium,Sierra Leone,2022,education,50.503887,4.469936,8.460555,-11.779889,0.04659861559
497,Belgium,Sierra Leone,2022,governance_and_social,50.503887,4.469936,8.460555,-11.779889,0.0009319723118
498,Belgium,Sierra Leone,2023,governance_and_social,50.503887,4.469936,8.460555,-11.779889,0.001105000459
499,Belgium,Somalia,2021,governance_and_social,50.503887,4.469936,5.152149,46.199616,0.06270811653
500,Belgium,Somalia,2022,health,50.503887,4.469936,5.152149,46.199616,0.2329930779
501,Belgium,Somalia,2023,governance_and_social,50.503887,4.469936,5.152149,46.199616,0.003786494021
502,Belgium,Somalia,2023,water_and_sanitation,50.503887,4.469936,5.152149,46.199616,0.004254251766
503,Belgium,South Africa,2020,education,50.503887,4.469936,-30.559482,22.937506,0.099016322008
504,Belgium,South Africa,2020,governance_and_social,50.503887,4.469936,-30.559482,22.937506,0.071523664473
505,Belgium,South Africa,2020,health,50.503887,4.469936,-30.559482,22.937506,0.144395915189
506,Belgium,South Africa,2020,humanitarian_and_disaster,50.503887,4.469936,-30.559482,22.937506,0.022724845110000003
507,Belgium,South Africa,2020,other,50.503887,4.469936,-30.559482,22.937506,0.005927375508
508,Belgium,South Africa,2021,education,50.503887,4.469936,-30.559482,22.937506,0.083141864587
509,Belgium,South Africa,2021,environment_and_agriculture,50.503887,4.469936,-30.559482,22.937506,0.002525803219
510,Belgium,South Africa,2021,governance_and_social,50.503887,4.469936,-30.559482,22.937506,0.08013110714
511,Belgium,South Africa,2021,health,50.503887,4.469936,-30.559482,22.937506,0.04357010554
512,Belgium,South Africa,2021,humanitarian_and_disaster,50.503887,4.469936,-30.559482,22.937506,0.03030963863
513,Belgium,South Africa,2021,other,50.503887,4.469936,-30.559482,22.937506,0.054964003854
514,Belgium,South Africa,2022,education,50.503887,4.469936,-30.559482,22.937506,0.08686622676399999
515,Belgium,South Africa,2022,governance_and_social,50.503887,4.469936,-30.559482,22.937506,0.164363207741
516,Belgium,South Africa,2022,health,50.503887,4.469936,-30.559482,22.937506,0.005763666266
517,Belgium,South Africa,2022,humanitarian_and_disaster,50.503887,4.469936,-30.559482,22.937506,0.03751188555
518,Belgium,South Africa,2022,other,50.503887,4.469936,-30.559482,22.937506,0.01689199815
519,Belgium,South Africa,2023,economic_development,50.503887,4.469936,-30.559482,22.937506,0.01138150472
520,Belgium,South Africa,2023,education,50.503887,4.469936,-30.559482,22.937506,0.052899686948
521,Belgium,South Africa,2023,energy,50.503887,4.469936,-30.559482,22.937506,0.01127100468
522,Belgium,South Africa,2023,governance_and_social,50.503887,4.469936,-30.559482,22.937506,0.035893177400999995
523,Belgium,South Africa,2023,health,50.503887,4.469936,-30.559482,22.937506,0.387037096
524,Belgium,South Africa,2023,infrastructure,50.503887,4.469936,-30.559482,22.937506,0.008840003669
525,Belgium,South Africa,2023,water_and_sanitation,50.503887,4.469936,-30.559482,22.937506,0.20553008531
526,Belgium,Sri Lanka,2020,education,50.503887,4.469936,7.873054,80.771797,0.09702757417
527,Belgium,Sri Lanka,2022,governance_and_social,50.503887,4.469936,7.873054,80.771797,0.01980441163
528,Belgium,Sri Lanka,2023,aid_and_debt,50.503887,4.469936,7.873054,80.771797,0.0187850078
529,Belgium,Sudan,2020,education,50.503887,4.469936,12.862807,30.217636,0.006572584908
530,Belgium,Tanzania,2020,education,50.503887,4.469936,-6.369028,34.888822,0.1684281565
531,Belgium,Tanzania,2020,governance_and_social,50.503887,4.469936,-6.369028,34.888822,0.267982153056
532,Belgium,Tanzania,2021,aid_and_debt,50.503887,4.469936,-6.369028,34.888822,0.1452336851
533,Belgium,Tanzania,2021,economic_development,50.503887,4.469936,-6.369028,34.888822,0.02525803219
534,Belgium,Tanzania,2021,education,50.503887,4.469936,-6.369028,34.888822,0.040210787250000005
535,Belgium,Tanzania,2021,environment_and_agriculture,50.503887,4.469936,-6.369028,34.888822,0.2450029123
536,Belgium,Tanzania,2021,governance_and_social,50.503887,4.469936,-6.369028,34.888822,0.018312073344
537,Belgium,Tanzania,2021,health,50.503887,4.469936,-6.369028,34.888822,0.03788704829
538,Belgium,Tanzania,2022,economic_development,50.503887,4.469936,-6.369028,34.888822,0.02329930779
539,Belgium,Tanzania,2022,education,50.503887,4.469936,-6.369028,34.888822,0.006989792338
540,Belgium,Tanzania,2022,environment_and_agriculture,50.503887,4.469936,-6.369028,34.888822,0.3494896169
541,Belgium,Tanzania,2022,governance_and_social,50.503887,4.469936,-6.369028,34.888822,0.053466086564
542,Belgium,Tanzania,2022,health,50.503887,4.469936,-6.369028,34.888822,0.01281461929
543,Belgium,Tanzania,2022,other,50.503887,4.469936,-6.369028,34.888822,0.01048468851
544,Belgium,Tanzania,2023,economic_development,50.503887,4.469936,-6.369028,34.888822,0.02210000917
545,Belgium,Tanzania,2023,education,50.503887,4.469936,-6.369028,34.888822,0.03315001376
546,Belgium,Tanzania,2023,health,50.503887,4.469936,-6.369028,34.888822,0.14807006141
547,Belgium,Thailand,2020,education,50.503887,4.469936,15.870032,100.992541,0.07838387284
548,Belgium,Thailand,2020,environment_and_agriculture,50.503887,4.469936,15.870032,100.992541,0.005830205418
549,Belgium,Thailand,2020,governance_and_social,50.503887,4.469936,15.870032,100.992541,0.01765969109
550,Belgium,Thailand,2020,other,50.503887,4.469936,15.870032,100.992541,0.01619501505
551,Belgium,Thailand,2021,education,50.503887,4.469936,15.870032,100.992541,0.06630233451
552,Belgium,Thailand,2021,environment_and_agriculture,50.503887,4.469936,15.870032,100.992541,0.017775340157
553,Belgium,Thailand,2021,health,50.503887,4.469936,15.870032,100.992541,0.07244761374900001
554,Belgium,Thailand,2021,other,50.503887,4.469936,15.870032,100.992541,0.004927842081
555,Belgium,Thailand,2022,education,50.503887,4.469936,15.870032,100.992541,0.04426868481
556,Belgium,Thailand,2022,environment_and_agriculture,50.503887,4.469936,15.870032,100.992541,0.0136592191945
557,Belgium,Thailand,2022,governance_and_social,50.503887,4.469936,15.870032,100.992541,0.0009529416888
558,Belgium,Thailand,2022,health,50.503887,4.469936,15.870032,100.992541,0.0047495638942000006
559,Belgium,Thailand,2022,other,50.503887,4.469936,15.870032,100.992541,0.0270015678062
560,Belgium,Thailand,2023,aid_and_debt,50.503887,4.469936,15.870032,100.992541,0.01105000459
561,Belgium,Thailand,2023,education,50.503887,4.469936,15.870032,100.992541,0.05525002292
562,Belgium,Togo,2020,governance_and_social,50.503887,4.469936,8.619543,0.824782,0.0323900301
563,Belgium,Togo,2020,water_and_sanitation,50.503887,4.469936,8.619543,0.824782,0.006357515108
564,Belgium,Togo,2021,environment_and_agriculture,50.503887,4.469936,8.619543,0.824782,0.0177324015
565,Belgium,Togo,2021,governance_and_social,50.503887,4.469936,8.619543,0.824782,0.007387974417
566,Belgium,Togo,2021,health,50.503887,4.469936,8.619543,0.824782,0.039907690866
567,Belgium,Togo,2021,humanitarian_and_disaster,50.503887,4.469936,8.619543,0.824782,0.003788704829
568,Belgium,Togo,2021,other,50.503887,4.469936,8.619543,0.824782,0.0006314508049
569,Belgium,Togo,2022,education,50.503887,4.469936,8.619543,0.824782,0.022134342406999997
570,Belgium,Togo,2023,education,50.503887,4.469936,8.619543,0.824782,0.01375725571
571,Belgium,Togo,2023,governance_and_social,50.503887,4.469936,8.619543,0.824782,0.001105000459
572,Belgium,Togo,2023,health,50.503887,4.469936,8.619543,0.824782,0.002762501146
573,Belgium,Togo,2023,other,50.503887,4.469936,8.619543,0.824782,0.003646501513
574,Belgium,Tunisia,2020,other,50.503887,4.469936,33.886917,9.537499,0.002591202408
575,Belgium,Tunisia,2022,governance_and_social,50.503887,4.469936,33.886917,9.537499,0.0005824826949
576,Belgium,Tunisia,2023,other,50.503887,4.469936,33.886917,9.537499,0.002210000917
577,Belgium,Uganda,2020,governance_and_social,50.503887,4.469936,1.373333,32.290275,0.087906541686
578,Belgium,Uganda,2020,health,50.503887,4.469936,1.373333,32.290275,0.007773607224
579,Belgium,Uganda,2020,other,50.503887,4.469936,1.373333,32.290275,0.017495798656
580,Belgium,Uganda,2021,education,50.503887,4.469936,1.373333,32.290275,0.0791851938368
581,Belgium,Uganda,2021,governance_and_social,50.503887,4.469936,1.373333,32.290275,0.0126290161
582,Belgium,Uganda,2021,health,50.503887,4.469936,1.373333,32.290275,0.0126290161
583,Belgium,Uganda,2021,other,50.503887,4.469936,1.373333,32.290275,0.164177209289
584,Belgium,Uganda,2022,education,50.503887,4.469936,1.373333,32.290275,0.074452938064
585,Belgium,Uganda,2022,governance_and_social,50.503887,4.469936,1.373333,32.290275,0.007747019842
586,Belgium,Uganda,2022,water_and_sanitation,50.503887,4.469936,1.373333,32.290275,0.02329930779
587,Belgium,Uganda,2023,aid_and_debt,50.503887,4.469936,1.373333,32.290275,0.05588760818999999
588,Belgium,Uganda,2023,education,50.503887,4.469936,1.373333,32.290275,0.083801024777
589,Belgium,Uganda,2023,governance_and_social,50.503887,4.469936,1.373333,32.290275,0.01105000459
590,Belgium,Uganda,2023,health,50.503887,4.469936,1.373333,32.290275,0.3315001376
591,Belgium,Uganda,2023,water_and_sanitation,50.503887,4.469936,1.373333,32.290275,0.00214454069
592,Belgium,Uzbekistan,2021,governance_and_social,50.503887,4.469936,41.377491,64.585262,0.005535297756
593,Belgium,Venezuela,2020,governance_and_social,50.503887,4.469936,6.42375,-66.58973,0.01295601204
594,Belgium,Venezuela,2020,health,50.503887,4.469936,6.42375,-66.58973,0.01383342468
595,Belgium,Venezuela,2021,other,50.503887,4.469936,6.42375,-66.58973,0.012543138788000001
596,Belgium,Yemen,2021,humanitarian_and_disaster,50.503887,4.469936,15.552727,48.516388,0.126290161
597,Belgium,Zambia,2020,governance_and_social,50.503887,4.469936,-13.133897,27.849332,0.014251613243999999
598,Belgium,Zambia,2020,health,50.503887,4.469936,-13.133897,27.849332,0.01290289239
599,Belgium,Zambia,2021,education,50.503887,4.469936,-13.133897,27.849332,0.05364048297
600,Belgium,Zambia,2021,environment_and_agriculture,50.503887,4.469936,-13.133897,27.849332,0.126290161
601,Belgium,Zambia,2021,governance_and_social,50.503887,4.469936,-13.133897,27.849332,0.140182078707
602,Belgium,Zambia,2021,other,50.503887,4.469936,-13.133897,27.849332,0.01704917173
603,Belgium,Zambia,2022,education,50.503887,4.469936,-13.133897,27.849332,0.05135626434
604,Belgium,Zambia,2022,environment_and_agriculture,50.503887,4.469936,-13.133897,27.849332,0.01540687697
605,Belgium,Zambia,2022,governance_and_social,50.503887,4.469936,-13.133897,27.849332,0.17400865521
606,Belgium,Zambia,2022,health,50.503887,4.469936,-13.133897,27.849332,0.005242344254
607,Belgium,Zambia,2023,environment_and_agriculture,50.503887,4.469936,-13.133897,27.849332,0.12619161596
608,Belgium,Zambia,2023,governance_and_social,50.503887,4.469936,-13.133897,27.849332,0.11063144146
609,Belgium,Zambia,2023,health,50.503887,4.469936,-13.133897,27.849332,0.004972502064
610,Belgium,Zambia,2023,water_and_sanitation,50.503887,4.469936,-13.133897,27.849332,0.004420001834
611,Belgium,Zimbabwe,2020,education,50.503887,4.469936,-19.015438,29.154857,0.003023069476
612,Belgium,Zimbabwe,2020,environment_and_agriculture,50.503887,4.469936,-19.015438,29.154857,0.00971700903
613,Belgium,Zimbabwe,2020,governance_and_social,50.503887,4.469936,-19.015438,29.154857,0.01139638731
614,Belgium,Zimbabwe,2020,health,50.503887,4.469936,-19.015438,29.154857,0.00647800602
615,Belgium,Zimbabwe,2020,humanitarian_and_disaster,50.503887,4.469936,-19.015438,29.154857,0.006046138952
616,Belgium,Zimbabwe,2021,governance_and_social,50.503887,4.469936,-19.015438,29.154857,0.01578627012
617,Belgium,Zimbabwe,2021,other,50.503887,4.469936,-19.015438,29.154857,0.006314508049
618,Belgium,Zimbabwe,2022,economic_development,50.503887,4.469936,-19.015438,29.154857,0.006056631762
619,Belgium,Zimbabwe,2022,education,50.503887,4.469936,-19.015438,29.154857,0.02334309884
620,Belgium,Zimbabwe,2022,energy,50.503887,4.469936,-19.015438,29.154857,0.006989792338
621,Belgium,Zimbabwe,2022,governance_and_social,50.503887,4.469936,-19.015438,29.154857,0.1378596743
622,Belgium,Zimbabwe,2023,education,50.503887,4.469936,-19.015438,29.154857,0.018835583665
623,Belgium,Zimbabwe,2023,energy,50.503887,4.469936,-19.015438,29.154857,0.007514003118
624,Brazil,Brazil,2020,economic_development,-14.235004,-51.92528,-14.235004,-51.92528,1.0456591755990001
625,Brazil,Brazil,2020,education,-14.235004,-51.92528,-14.235004,-51.92528,0.8593352972431
626,Brazil,Brazil,2020,environment_and_agriculture,-14.235004,-51.92528,-14.235004,-51.92528,0.480634976877
627,Brazil,Brazil,2020,governance_and_social,-14.235004,-51.92528,-14.235004,-51.92528,5.700828003259
628,Brazil,Brazil,2020,health,-14.235004,-51.92528,-14.235004,-51.92528,0.22822040602500002
629,Brazil,Brazil,2020,humanitarian_and_disaster,-14.235004,-51.92528,-14.235004,-51.92528,0.0122747959
630,Brazil,Brazil,2020,infrastructure,-14.235004,-51.92528,-14.235004,-51.92528,0.009589684296
631,Brazil,Brazil,2020,other,-14.235004,-51.92528,-14.235004,-51.92528,0.26137826104899997
632,Brazil,Brazil,2021,economic_development,-14.235004,-51.92528,-14.235004,-51.92528,0.9651518834499999
633,Brazil,Brazil,2021,education,-14.235004,-51.92528,-14.235004,-51.92528,0.4694074401111
634,Brazil,Brazil,2021,environment_and_agriculture,-14.235004,-51.92528,-14.235004,-51.92528,0.479919560497
635,Brazil,Brazil,2021,governance_and_social,-14.235004,-51.92528,-14.235004,-51.92528,3.835709828571
636,Brazil,Brazil,2021,health,-14.235004,-51.92528,-14.235004,-51.92528,0.6761222514699999
637,Brazil,Brazil,2021,infrastructure,-14.235004,-51.92528,-14.235004,-51.92528,0.007083683549
638,Brazil,Brazil,2021,other,-14.235004,-51.92528,-14.235004,-51.92528,0.021212492727
639,Brazil,Brazil,2021,water_and_sanitation,-14.235004,-51.92528,-14.235004,-51.92528,0.01180613925
640,Brazil,Brazil,2022,Unclassified,-14.235004,-51.92528,-14.235004,-51.92528,0.050297468247
641,Brazil,Brazil,2022,economic_development,-14.235004,-51.92528,-14.235004,-51.92528,1.04552292297
642,Brazil,Brazil,2022,education,-14.235004,-51.92528,-14.235004,-51.92528,0.0065955710418
643,Brazil,Brazil,2022,environment_and_agriculture,-14.235004,-51.92528,-14.235004,-51.92528,2.549579620505
644,Brazil,Brazil,2022,governance_and_social,-14.235004,-51.92528,-14.235004,-51.92528,6.8052965533166
645,Brazil,Brazil,2022,health,-14.235004,-51.92528,-14.235004,-51.92528,0.023767823574
646,Brazil,Brazil,2022,humanitarian_and_disaster,-14.235004,-51.92528,-14.235004,-51.92528,0.019962134788
647,Brazil,Brazil,2022,other,-14.235004,-51.92528,-14.235004,-51.92528,0.616527682602
648,Brazil,Brazil,2023,economic_development,-14.235004,-51.92528,-14.235004,-51.92528,0.632656434
649,Brazil,Brazil,2023,education,-14.235004,-51.92528,-14.235004,-51.92528,0.6140647840436999
650,Brazil,Brazil,2023,environment_and_agriculture,-14.235004,-51.92528,-14.235004,-51.92528,0.417962278109
651,Brazil,Brazil,2023,governance_and_social,-14.235004,-51.92528,-14.235004,-51.92528,7.4500864054518
652,Brazil,Brazil,2023,health,-14.235004,-51.92528,-14.235004,-51.92528,0.0464321275808
653,Brazil,Brazil,2023,humanitarian_and_disaster,-14.235004,-51.92528,-14.235004,-51.92528,0.044224432418999995
654,Brazil,Brazil,2023,other,-14.235004,-51.92528,-14.235004,-51.92528,0.21501587579099998
655,Brazil,Brazil,2023,water_and_sanitation,-14.235004,-51.92528,-14.235004,-51.92528,0.006197450782
656,Canada,Algeria,2022,governance_and_social,56.130366,-106.346771,28.033886,1.659626,0.029386
657,Canada,Algeria,2023,education,56.130366,-106.346771,28.033886,1.659626,0.1
658,Canada,Angola,2022,environment_and_agriculture,56.130366,-106.346771,-11.202692,17.873887,0.046595
659,Canada,Angola,2022,health,56.130366,-106.346771,-11.202692,17.873887,0.454984
660,Canada,Benin,2020,economic_development,56.130366,-106.346771,9.30769,2.315834,0.578315
661,Canada,Benin,2020,education,56.130366,-106.346771,9.30769,2.315834,1.6126489999999998
662,Canada,Benin,2021,education,56.130366,-106.346771,9.30769,2.315834,0.775003
663,Canada,Benin,2022,economic_development,56.130366,-106.346771,9.30769,2.315834,0.0
664,Canada,Benin,2022,education,56.130366,-106.346771,9.30769,2.315834,0.916576
665,Canada,Benin,2022,governance_and_social,56.130366,-106.346771,9.30769,2.315834,0.067758
666,Canada,Benin,2023,education,56.130366,-106.346771,9.30769,2.315834,2.505023
667,Canada,Benin,2023,environment_and_agriculture,56.130366,-106.346771,9.30769,2.315834,4.967323
668,Canada,Botswana,2020,education,56.130366,-106.346771,-22.328474,24.684866,0.116978
669,Canada,Botswana,2022,economic_development,56.130366,-106.346771,-22.328474,24.684866,0.0
670,Canada,Botswana,2022,health,56.130366,-106.346771,-22.328474,24.684866,0.7448170000000001
671,Canada,Botswana,2023,education,56.130366,-106.346771,-22.328474,24.684866,0.749998
672,Canada,Burkina Faso,2020,economic_development,56.130366,-106.346771,12.238333,-1.561593,0.278582
673,Canada,Burkina Faso,2020,environment_and_agriculture,56.130366,-106.346771,12.238333,-1.561593,0.887041
674,Canada,Burkina Faso,2021,education,56.130366,-106.346771,12.238333,-1.561593,2.289214
675,Canada,Burkina Faso,2022,governance_and_social,56.130366,-106.346771,12.238333,-1.561593,0.067758
676,Canada,Burkina Faso,2023,education,56.130366,-106.346771,12.238333,-1.561593,2.25438
677,Canada,Burundi,2020,environment_and_agriculture,56.130366,-106.346771,-3.373056,29.918886,0.503295
678,Canada,Burundi,2020,health,56.130366,-106.346771,-3.373056,29.918886,0.292443
679,Canada,Burundi,2021,environment_and_agriculture,56.130366,-106.346771,-3.373056,29.918886,0.695919
680,Canada,Burundi,2022,economic_development,56.130366,-106.346771,-3.373056,29.918886,0.0
681,Canada,Burundi,2022,environment_and_agriculture,56.130366,-106.346771,-3.373056,29.918886,0.020339
682,Canada,Burundi,2022,health,56.130366,-106.346771,-3.373056,29.918886,0.598201
683,Canada,Cameroon,2020,education,56.130366,-106.346771,7.369722,12.354722,0.986637
684,Canada,Cameroon,2021,health,56.130366,-106.346771,7.369722,12.354722,1.086911
685,Canada,Cameroon,2022,economic_development,56.130366,-106.346771,7.369722,12.354722,0.0
686,Canada,Cameroon,2022,governance_and_social,56.130366,-106.346771,7.369722,12.354722,0.029386
687,Canada,Cameroon,2022,health,56.130366,-106.346771,7.369722,12.354722,1.345545
688,Canada,Cameroon,2023,education,56.130366,-106.346771,7.369722,12.354722,1.354308
689,Canada,Cameroon,2023,governance_and_social,56.130366,-106.346771,7.369722,12.354722,1.34819
690,Canada,Cameroon,2023,health,56.130366,-106.346771,7.369722,12.354722,1.68853
691,Canada,Central African Republic,2022,health,56.130366,-106.346771,6.611111,20.939444,0.598201
692,Canada,Chad,2022,health,56.130366,-106.346771,15.454166,18.732207,0.598201
693,Canada,Comoros,2022,health,56.130366,-106.346771,-11.875001,43.872219,0.69119
694,Canada,Costa Rica,2020,environment_and_agriculture,56.130366,-106.346771,9.748917,-83.753428,4.422542
695,Canada,Côte d'Ivoire,2020,economic_development,56.130366,-106.346771,7.539989,-5.54708,0.575546
696,Canada,Côte d'Ivoire,2020,education,56.130366,-106.346771,7.539989,-5.54708,2.3257440000000003
697,Canada,Côte d'Ivoire,2020,environment_and_agriculture,56.130366,-106.346771,7.539989,-5.54708,0.366419
698,Canada,Côte d'Ivoire,2020,governance_and_social,56.130366,-106.346771,7.539989,-5.54708,0.286311
699,Canada,Côte d'Ivoire,2021,economic_development,56.130366,-106.346771,7.539989,-5.54708,0.201483
700,Canada,Côte d'Ivoire,2021,education,56.130366,-106.346771,7.539989,-5.54708,2.596418
701,Canada,Côte d'Ivoire,2021,health,56.130366,-106.346771,7.539989,-5.54708,0.044694
702,Canada,Côte d'Ivoire,2022,economic_development,56.130366,-106.346771,7.539989,-5.54708,0.257978
703,Canada,Côte d'Ivoire,2022,education,56.130366,-106.346771,7.539989,-5.54708,1.780999
704,Canada,Côte d'Ivoire,2022,environment_and_agriculture,56.130366,-106.346771,7.539989,-5.54708,0.046595
705,Canada,Côte d'Ivoire,2022,governance_and_social,56.130366,-106.346771,7.539989,-5.54708,0.586778
706,Canada,Côte d'Ivoire,2023,education,56.130366,-106.346771,7.539989,-5.54708,1.83708
707,Canada,Côte d'Ivoire,2023,environment_and_agriculture,56.130366,-106.346771,7.539989,-5.54708,1.395576
708,Canada,Côte d'Ivoire,2023,governance_and_social,56.130366,-106.346771,7.539989,-5.54708,0.478427
709,Canada,Djibouti,2020,environment_and_agriculture,56.130366,-106.346771,11.825138,42.590275,1.98862
710,Canada,Djibouti,2022,health,56.130366,-106.346771,11.825138,42.590275,0.69119
711,Canada,Equatorial Guinea,2022,health,56.130366,-106.346771,1.650801,10.267895,0.598201
712,Canada,Eritrea,2020,environment_and_agriculture,56.130366,-106.346771,15.179384,39.782334,1.98862
713,Canada,Eritrea,2022,health,56.130366,-106.346771,15.179384,39.782334,0.454984
714,Canada,Ethiopia,2020,economic_development,56.130366,-106.346771,9.145,40.489673,27.470733
715,Canada,Ethiopia,2020,education,56.130366,-106.346771,9.145,40.489673,3.043437
716,Canada,Ethiopia,2020,environment_and_agriculture,56.130366,-106.346771,9.145,40.489673,10.431573
717,Canada,Ethiopia,2020,governance_and_social,56.130366,-106.346771,9.145,40.489673,5.797047
718,Canada,Ethiopia,2020,health,56.130366,-106.346771,9.145,40.489673,2.743396
719,Canada,Ethiopia,2021,economic_development,56.130366,-106.346771,9.145,40.489673,20.086172
720,Canada,Ethiopia,2021,education,56.130366,-106.346771,9.145,40.489673,2.698727
721,Canada,Ethiopia,2021,environment_and_agriculture,56.130366,-106.346771,9.145,40.489673,44.735135
722,Canada,Ethiopia,2021,governance_and_social,56.130366,-106.346771,9.145,40.489673,4.631271
723,Canada,Ethiopia,2021,health,56.130366,-106.346771,9.145,40.489673,0.031719
724,Canada,Ethiopia,2022,economic_development,56.130366,-106.346771,9.145,40.489673,21.624128
725,Canada,Ethiopia,2022,education,56.130366,-106.346771,9.145,40.489673,13.416023
726,Canada,Ethiopia,2022,environment_and_agriculture,56.130366,-106.346771,9.145,40.489673,23.670849
727,Canada,Ethiopia,2022,governance_and_social,56.130366,-106.346771,9.145,40.489673,4.593224
728,Canada,Ethiopia,2022,health,56.130366,-106.346771,9.145,40.489673,0.711713
729,Canada,Ethiopia,2022,other,56.130366,-106.346771,9.145,40.489673,1.047857
730,Canada,Ethiopia,2023,economic_development,56.130366,-106.346771,9.145,40.489673,29.032040000000002
731,Canada,Ethiopia,2023,education,56.130366,-106.346771,9.145,40.489673,36.00321
732,Canada,Ethiopia,2023,environment_and_agriculture,56.130366,-106.346771,9.145,40.489673,49.964542
733,Canada,Ethiopia,2023,governance_and_social,56.130366,-106.346771,9.145,40.489673,24.439921
734,Canada,Gabon,2022,health,56.130366,-106.346771,-0.803689,11.609444,0.598201
735,Canada,Ghana,2020,economic_development,56.130366,-106.346771,7.946527,-1.023194,9.607499
736,Canada,Ghana,2020,education,56.130366,-106.346771,7.946527,-1.023194,46.30348
737,Canada,Ghana,2020,environment_and_agriculture,56.130366,-106.346771,7.946527,-1.023194,6.919827
738,Canada,Ghana,2020,governance_and_social,56.130366,-106.346771,7.946527,-1.023194,18.93252
739,Canada,Ghana,2020,health,56.130366,-106.346771,7.946527,-1.023194,1.4213589999999998
740,Canada,Ghana,2021,economic_development,56.130366,-106.346771,7.946527,-1.023194,22.195551
741,Canada,Ghana,2021,education,56.130366,-106.346771,7.946527,-1.023194,92.436007
742,Canada,Ghana,2021,environment_and_agriculture,56.130366,-106.346771,7.946527,-1.023194,4.42868
743,Canada,Ghana,2021,governance_and_social,56.130366,-106.346771,7.946527,-1.023194,21.550217
744,Canada,Ghana,2022,economic_development,56.130366,-106.346771,7.946527,-1.023194,12.919894
745,Canada,Ghana,2022,education,56.130366,-106.346771,7.946527,-1.023194,219.580781
746,Canada,Ghana,2022,environment_and_agriculture,56.130366,-106.346771,7.946527,-1.023194,4.717106
747,Canada,Ghana,2022,governance_and_social,56.130366,-106.346771,7.946527,-1.023194,4.643459
748,Canada,Ghana,2022,health,56.130366,-106.346771,7.946527,-1.023194,2.9988580000000002
749,Canada,Ghana,2022,other,56.130366,-106.346771,7.946527,-1.023194,0.6941940000000001
750,Canada,Ghana,2023,economic_development,56.130366,-106.346771,7.946527,-1.023194,10.617841
751,Canada,Ghana,2023,education,56.130366,-106.346771,7.946527,-1.023194,62.010535000000004
752,Canada,Ghana,2023,environment_and_agriculture,56.130366,-106.346771,7.946527,-1.023194,23.58728
753,Canada,Ghana,2023,governance_and_social,56.130366,-106.346771,7.946527,-1.023194,33.343025000000004
754,Canada,Ghana,2023,health,56.130366,-106.346771,7.946527,-1.023194,0.13365
755,Canada,Ghana,2023,infrastructure,56.130366,-106.346771,7.946527,-1.023194,13.4726
756,Canada,Ghana,2023,other,56.130366,-106.346771,7.946527,-1.023194,3.913748
757,Canada,Guinea-Bissau,2020,economic_development,56.130366,-106.346771,11.803749,-15.180413,0.278582
758,Canada,Guinea-Bissau,2022,governance_and_social,56.130366,-106.346771,11.803749,-15.180413,0.067758
759,Canada,Kenya,2020,economic_development,56.130366,-106.346771,-0.023559,37.906193,29.71732
760,Canada,Kenya,2020,education,56.130366,-106.346771,-0.023559,37.906193,31.220364
761,Canada,Kenya,2020,environment_and_agriculture,56.130366,-106.346771,-0.023559,37.906193,6.344379
762,Canada,Kenya,2020,governance_and_social,56.130366,-106.346771,-0.023559,37.906193,15.510441
763,Canada,Kenya,2020,health,56.130366,-106.346771,-0.023559,37.906193,11.238461
764,Canada,Kenya,2021,economic_development,56.130366,-106.346771,-0.023559,37.906193,18.162971
765,Canada,Kenya,2021,education,56.130366,-106.346771,-0.023559,37.906193,33.686316999999995
766,Canada,Kenya,2021,environment_and_agriculture,56.130366,-106.346771,-0.023559,37.906193,2.720644
767,Canada,Kenya,2021,governance_and_social,56.130366,-106.346771,-0.023559,37.906193,5.198577
768,Canada,Kenya,2021,health,56.130366,-106.346771,-0.023559,37.906193,0.044694
769,Canada,Kenya,2022,economic_development,56.130366,-106.346771,-0.023559,37.906193,41.057157999999994
770,Canada,Kenya,2022,education,56.130366,-106.346771,-0.023559,37.906193,23.517474
771,Canada,Kenya,2022,environment_and_agriculture,56.130366,-106.346771,-0.023559,37.906193,15.847783
772,Canada,Kenya,2022,governance_and_social,56.130366,-106.346771,-0.023559,37.906193,16.40442
773,Canada,Kenya,2022,health,56.130366,-106.346771,-0.023559,37.906193,0.69119
774,Canada,Kenya,2022,other,56.130366,-106.346771,-0.023559,37.906193,0.697775
775,Canada,Kenya,2023,economic_development,56.130366,-106.346771,-0.023559,37.906193,16.91969
776,Canada,Kenya,2023,education,56.130366,-106.346771,-0.023559,37.906193,43.547502
